locus	ID_Full	sequence_path	source_sha256	source_class	ID	Haplotype
HML-2_11q22.1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02391_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02392_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02392_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02514_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02514_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02514_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02514_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02523_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02523_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02559_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02559_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02572_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02572_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02602_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02602_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02630_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02630_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02668_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02668_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02668_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02668_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02698_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02698_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02698_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02698_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02717_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02717_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02723_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02723_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02735_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02735_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02738_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02738_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02738_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02738_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG02809_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG02809_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03017_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03017_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03050_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03050_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03239_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03239_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03270_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03270_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03453_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03453_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03471_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03521_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03521_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03521_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03540_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03540_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03579_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03583_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03654_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03654_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03669_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03688_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03688_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03688_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03688_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03704_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03704_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03710_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03710_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03742_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03742_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03784_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03784_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03804_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03804_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03831_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03831_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03831_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03831_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03834_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03834_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03874_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03874_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03874_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03874_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG03927_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG03927_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04115_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04115_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04157_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04157_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04157_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04157_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04184_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04184_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04184_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04184_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04187_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04199_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04199_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04204_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04204_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04204_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04204_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04228_mat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04228_mat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	HG04228_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/HG04228_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18508_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18508_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18522_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18522_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18522_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18565_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18565_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18565_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18570_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18570_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18570_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18570_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18608_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18608_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18608_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18608_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18620_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18620_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18747_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18747_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18747_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18747_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18940_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18940_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18940_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18940_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18943_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18943_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18943_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18943_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18944_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18944_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18944_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18945_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18945_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18945_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18945_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18948_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18948_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18948_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18952_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18952_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18959_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18960_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18960_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18960_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18967_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18970_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18970_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18970_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18970_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18971_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18971_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18971_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18971_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18974_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18974_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18974_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18974_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18976_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18976_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18976_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18976_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18982_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18982_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18982_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18982_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18983_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18983_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA18983_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA18983_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA19087_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA19087_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA19159_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA19159_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA19185_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA19185_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA19682_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA19682_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA19682_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA19682_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA19776_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA19776_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA19835_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA19835_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20129_pat_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20129_pat_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20346_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20346_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20503_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20503_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20503_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20503_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20752_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20752_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20762_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20762_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20799_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20799_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20799_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20799_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20806_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20806_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20827_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20827_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20850_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20850_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20870_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20870_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA20870_hap2_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA20870_hap2_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA21093_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA21093_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA21102_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA21102_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
HML-2_11q22.1	NA21106_hap1_hprc_r2_v1.0.1_HML-2_11q22.1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_11q22.1/NA21106_hap1_hprc_r2_v1.0.1_HML-2_11q22.1.fa				
