candidate_index	alias_id	locus	direct_type	endpoint	candidate_kind	source	inference_role	biological_label	physical_adjustment	technical_excluded	n_complete	tested_unique	tested_min	tested_max	minor_state_n	eligibility_status	not_estimable_reason	technical_unresolved_as_negative	truth_family_id	representative	truth_aliases
1078	8p23.1a_hg38::pro_core_motif_panel::accepted	8p23.1a_hg38	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_internal_present	0	39	2	0.0	1.0	7.0	eligible	NA	False	MAGE_TF_0008	False	8p23.1a_hg38::env_furin_site_sequence::accepted;8p23.1a_hg38::env_fusion_peptide_proxy::accepted;8p23.1a_hg38::env_signal_peptide_proxy::accepted;8p23.1a_hg38::gag_capsid_interface_panel::accepted;8p23.1a_hg38::gag_late_domain_panel::accepted;8p23.1a_hg38::gag_maturation_cleavage_panel::accepted;8p23.1a_hg38::gag_nc_cchc_panel::accepted;8p23.1a_hg38::integrase_core_sequence_compatibility::accepted;8p23.1a_hg38::integrase_full_native_sequence_compatibility::accepted;8p23.1a_hg38::integrase_native_tail_stop_compatibility::accepted;8p23.1a_hg38::leader_packaging_proxy_state::accepted;8p23.1a_hg38::pro_core_motif_panel::accepted;8p23.1a_hg38::reverse_transcription_primer_proxy_state::accepted;8p23.1a_hg38::rnase_h_sequence_compatibility::accepted;8p23.1a_hg38::rt_sequence_compatibility::accepted
1079	8p23.1b::pro_core_motif_panel::accepted	8p23.1b	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	internal_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1080	8p23.1c::pro_core_motif_panel::accepted	8p23.1c	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	internal_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1081	8p23.1d::pro_core_motif_panel::accepted	8p23.1d	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	internal_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1082	8p23.1e::pro_core_motif_panel::accepted	8p23.1e	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	internal_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1083	8q11.21::pro_core_motif_panel::accepted	8q11.21	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_internal_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1084	8q11.23_new::pro_core_motif_panel::accepted	8q11.23_new	TypeI	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_internal_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1085	8q24.3c::pro_core_motif_panel::accepted	8q24.3c	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_internal_present	38	1	1	0.0	0.0	1.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1086	Xq21.33::pro_core_motif_panel::accepted	Xq21.33	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_internal_present	0	39	2	0.0	1.0	1.0	not_estimable	binary_state_has_fewer_than_three_people	False	NA	False	NA
1087	Xq28a::pro_core_motif_panel::accepted	Xq28a	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_internal_present	22	17	1	0.0	0.0	17.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1088	Yp11.2::pro_core_motif_panel::accepted	Yp11.2	TypeII	pro_core_motif_panel	accepted_sequence_state	accepted_gag_pro_all_present_elements	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_internal_present	20	19	1	0.0	0.0	19.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1089	10p12.1::rec_sequence_competence::accepted	10p12.1	TypeI	rec_sequence_competence	accepted_sequence_state	accepted_accessory_provirus_and_multicopy_parts	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1090	10p14::rec_sequence_competence::accepted	10p14	TypeII	rec_sequence_competence	accepted_sequence_state	accepted_accessory_provirus_and_multicopy_parts	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
1091	10q24.2::rec_sequence_competence::accepted	10q24.2	TypeII	rec_sequence_competence	accepted_sequence_state	accepted_accessory_provirus_and_multicopy_parts	sequence_inferential	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
